,Lead_Trump,Lead_Ace,Call_1,Call_2,Count_On_Partner,Go_Alone
56,0.7795351509090461,0.5649898431486026,0.9199147808838819,0.11492718266033766,0.2893876557062116,0.9392049000983425
57,0.37427842287355984,0.4557886002271334,0.6559716684235801,0.9809818866011193,0.24085216554523514,0.4267797431565948
58,0.6023254913350359,0.49691423182091493,0.635901151956497,0.4622276209640238,0.5825733294561339,0.8538418539916592
59,0.718031988627907,0.5817155495478823,0.8712731843187447,0.8872390871208568,0.13767611024445486,0.929474440956612
60,0.3475889313021758,0.7912080263943395,0.09371055728973436,0.6713169048116774,0.22579089833530291,0.45089949707360455
61,0.6115180289530002,0.31612142909105,0.5599435339160225,0.3811375714560634,0.7569334133442516,0.8852015633052198
62,0.21966679062533034,0.3762234933674041,0.9613330111662779,0.003945968407527201,0.7416529727877988,0.1743324256640734
63,0.8310777050391773,0.678272083788676,0.7676567913054442,-0.03368546346999475,0.8133953248464064,0.8310398488643522
64,0.2509727458114196,0.5870685687696608,0.17870549924571738,0.8561852883961452,0.42966014258996044,0.9963156726351897
65,0.24206513691560377,0.2605609267564432,0.5932842289569187,0.591557165892348,0.873372747801865,0.7389367727557488
66,0.1511559159593498,0.22570081128454364,0.16140777143143917,0.8677544208794907,0.7702189658461115,0.4090903814531111
67,0.6555383598001951,0.3325958752597775,0.23593278509885568,0.2237017294209106,0.6253058195684835,0.5109286598493707
68,0.6288500895402576,0.9373258284815426,0.8947949980113307,0.7202029258797071,0.08544862998337643,0.5346600100254055
69,0.08634499605797624,0.3717528333851185,0.582539104356546,0.4941672449048212,0.7743898891738289,0.4311236285859229
70,0.9757964447568205,0.3273306314932576,0.8753655549136523,0.7533180944750189,0.1600594656929341,0.7507439042298726
71,0.9975871545778001,0.6036620093145773,0.11584064398188076,0.22684777941744497,0.17872122562866316,0.5247206455859086
72,0.23103603049837698,0.07578288902473496,0.4745183563922264,0.17007120534227108,0.013991501196642053,0.39656493367124857
73,0.8763493287808982,0.6956473564432563,0.4225740652908986,0.8909337597100804,0.1621952518076856,0.5487078685633302
74,0.026804113449684197,0.6481811542947913,0.02993120508970107,0.18710878651793558,0.42103851539089765,0.23117306723177036
75,0.3252869710097218,0.7941893257033905,0.056682810994290844,0.8195564379159918,0.17548017511305133,0.6327862357711572
76,0.23785272785374728,0.40410971973478227,0.8199352243887914,0.15101284377804722,0.1308888085761202,0.7350021830025647
77,0.6168894260234365,0.1597531720010389,0.20828922325285654,0.23387687997293743,0.5803152493060273,0.5163740205567731
78,0.8439479596527737,0.2838496594411848,0.7792867821307218,0.7123622282178239,1.006261208584382,0.8023439966416346
79,0.7447301476129939,0.8764393123384733,0.3237238258178349,0.6212284468300278,0.6383413029774611,0.808559833943369
80,0.345726858252143,0.4419667577756698,0.7660369941935282,0.25230458436057374,0.9340947389106321,0.31401929045722543
81,0.7370739319136563,0.5042259869141612,0.7914765356508462,0.6842061886321094,0.21971779223562696,0.5111979526872271
82,0.5508439852465784,0.5925662467851345,0.929235489490842,0.33791187476909307,0.47845905958667384,0.09949308577039925
83,0.6985006728636873,0.7323201626822653,0.0690439609122708,0.5800478875335012,0.49536139619904807,0.19614621244430291
84,0.03360716461913818,0.9164469639732683,0.45621444704279035,0.7775233525656479,0.9100581345109098,0.6498642671202061
85,0.4400465921045477,0.30693835137290654,0.5887578113742218,0.5317408578829981,0.5227816006992584,0.3237456062536265
86,0.7699003618242699,0.4266858210000256,0.7944756420725275,0.49366750668615866,0.1606869365089095,0.34319159432521174
87,0.749173163988399,0.5161797920593807,0.23123211578785155,0.4432734176609962,0.5386706727220265,0.6770410954442243
88,0.10321895884350259,0.038429579616607104,1.0251907467365573,0.25838705339415646,0.9786147258043045,0.14887479302161893
89,0.9307949635944506,0.4629242839664416,0.42745586101584204,0.6301283426247658,0.06547969352732552,0.2915479814048863
90,0.39100121542188765,0.9384684612531641,0.7718761795737351,1.0643984227281273,0.3545232807926716,0.6447821469908301
91,0.35900703034877224,0.1118593798092388,0.5692318642423861,0.16308419127152327,1.0160481682737914,0.5520848212108218
92,0.3469271797833916,0.8090811300589411,0.4962957946104187,0.602820178937643,0.1603956343410991,0.6847594001409472
93,0.02764088969979618,0.4084756095155841,0.03970099716097372,0.14946061082179096,0.762464483112009,0.387628215047814
94,0.7183867519482009,0.18675243214131815,0.330580108053181,0.7633499598789387,0.165667440282113,0.28561239782751147
95,0.19286542436096815,0.9373224553248654,0.6815073751119871,0.518525474813252,0.5437175447042244,0.6798264365990331
96,0.5029228693972895,0.2728228365688043,0.5274906749642192,0.060145741325678556,0.2996367180996692,0.7995339494194034
97,0.08841110447050232,0.7190795810403127,0.7742768262890596,0.511883858191535,0.6428165982057562,0.8401251854302687
98,0.9529207206946277,0.2886728416310031,-0.016998986833281785,0.43645154842636086,0.5804367558679944,0.053449710849372285
99,0.413528100118725,0.6835057761856056,0.9695871227421793,0.34155730462570955,0.8958887555584956,0.9356739344670794
100,0.6349774503568961,0.48267777655214733,0.34132404241126285,0.7410322102247731,0.9911399558573799,0.16779759577224657
101,0.9355761945870922,0.507669583920953,0.6652880809424953,0.3856414935545086,0.3770518717855308,0.10976403846713526
102,0.5115157605258424,0.6460239197953885,1.0585610424761458,1.0140650900715782,0.5856230982660645,0.515911555901381
103,0.8693324823783948,0.8847507650863717,0.7966649920245423,0.45437297902646356,0.786651223115666,0.39961149904611903
104,0.6820129656376607,0.3723642753754448,-0.07744998263635927,0.5497729792523773,0.4289159172197802,0.5143027275326362
105,0.664828853984726,1.0626390727540225,0.699269108874517,0.5426709689224951,0.8340884708860623,0.5654617271702679
106,0.6926834340242379,0.22596719915355387,0.2946637167204415,0.37119065802110435,0.8489800606593395,0.2452603064129666
107,0.11585121531951785,0.307338300935916,0.811921765033074,0.6031921218091759,0.3135690983527464,0.7099183989842115
108,0.313908506964766,0.0380105032114611,0.7643200495487095,0.8664909021286292,0.8443575404018567,0.8017078643863237
109,0.3866853036523551,1.0341902405182606,0.23890906416682983,0.31664882508467507,0.406388281529382,0.9200834707708092
110,0.8084038864871694,0.3843633872874785,0.6626309761120466,0.9787211816571969,0.13469411870105905,0.8220859738262258
111,0.8211709099759082,0.6592268225756095,0.245266292607825,0.338008496572686,0.5877912044068185,0.3125874414191607
112,0.8317964900345324,0.7790745624808814,0.6136849698997824,0.4141137852175682,0.46274964654754114,0.11956210927850841
113,0.38521460574968136,0.32991329063671876,0.2828660176496653,0.2385207287645753,0.06869492432791072,0.7292106021213689
114,1.0135991479598678,1.034291436324629,0.0903302488509167,0.0009294848016819512,0.45922335158821515,0.6094886363038298
115,0.29561481251741156,0.41103153654955,0.7923357377757382,0.7270027814425521,0.6453642405530938,0.2807459969559023
116,1.0110104531749813,0.4997740936897076,0.22013650575559693,0.1487854772443466,0.4308393304895652,0.31430221395746516
117,0.22240639009773905,0.26052346214168665,0.04611449904242332,0.21183880570192148,0.3048549238240676,0.8220296924899138
118,0.4909177111048668,0.5544027363757987,1.0483408161731986,0.11632860854190569,0.23161119716850026,0.12225331741874776
119,0.8674317941350256,0.6953272971459151,0.9265739762984947,0.6735773370992808,0.8781306418545868,0.6789675746612472
120,0.3276843575266244,0.044981141718861584,0.7532596615390772,0.4353091565202315,0.21180481474539972,0.5795746429669815
121,0.017721800944673877,0.008499307629452502,0.5321888312782632,0.37683669492364064,0.7885873297108967,0.7074678757332925
122,0.28527237581463566,0.937042722168468,0.9872155243267146,0.37740430902292943,0.22185607948604608,0.8485868408013867
123,0.9132534889274595,0.7345065933937125,0.1294458691996189,0.4826086639990979,-0.09741231946718816,0.5572059082446389
124,0.920329965257267,0.5136554113103653,0.20869192528591204,0.14768474244331672,0.8218575563799856,0.4086397023869297
125,0.7208075479821373,0.055586483784012014,0.14980387876697718,0.8045682175779848,0.8101267100397933,0.08568064863064115
126,0.12112627846862638,0.08569173087447442,-0.025241070121477895,0.2016863719626053,0.10510292239789017,0.4859191095101941
127,0.35317786495150383,0.4901590321224837,0.990015021230064,0.9604405115401128,0.18203974332607,0.6120187206346112
128,0.037784199970075226,0.5435148744107269,0.25607559928960016,0.8726730717173283,0.31551600043879996,0.1663006281058349
129,0.9038861766143638,0.21963384432398916,0.9624234384938852,0.3499025269922734,0.0940753978216011,0.5157678965098162
130,0.9430351785578788,0.09122813899361334,0.33634380449891965,0.4472297336855472,0.9001914966568085,0.17601029694040018
131,0.39386167738361977,0.8475615728526976,0.8830451465260457,0.7777996346778514,0.06304501024848155,0.6645601550957302
132,0.8909411410034758,0.356145147790193,0.8187373402274728,0.34777985852005416,0.26160266697541024,0.6943690176822159
133,1.071905885565895,0.4212830712873339,0.2473497257147081,0.578370448220038,0.953153702551598,0.9453132883506787
134,0.4124610848885312,0.7037623639473867,0.17917601185455295,0.7605849696748546,0.13612153237053748,0.2732223087286245
135,0.06658488264708534,0.697757322521964,0.2827813086729635,0.3246897309701461,0.3844305522525635,0.09986214170757049
136,0.3218505105359283,0.5705569888660208,0.4000130750738705,-0.04162891844869457,0.38750958619816017,0.07018628160472407
137,0.3799252915057738,0.39526044941551763,0.7151204049592124,1.0191281203166334,0.7115683999682003,0.42060778103062735
138,0.8806230216176857,0.16150793931619242,0.7194714016158993,0.22221297951344635,0.14699778545215392,0.21260622142573707
139,0.3163705113070022,0.1467210155525257,0.9670839419848992,0.6097931531910665,0.3876285488838351,0.3194305656046641
140,0.5157001933537069,0.5224676338058389,0.5072081982500315,0.7426805695389315,1.0355792304022249,0.409482706579942
141,0.3877150341646679,0.020606871546079278,0.9408456523094294,0.7154978656553317,-0.011079324453593054,0.6327257104269969
142,0.6442714509560705,0.9742791760536292,0.6051078629447311,0.7062478117024759,0.6838294262037871,0.5877026951052662
143,0.9717867198989003,0.37833046021201155,-0.06445197448782813,0.03932675305802509,0.6238090437225058,0.24818089833197562
144,0.8169149855488578,0.14268218493558,0.14219964706973795,0.44212246916355225,0.49263367289812954,0.330980410848568
145,0.6918399339696591,0.5558644704117573,0.5879196356695296,0.04196059850945494,0.5890440328960673,0.30832814131476965
146,0.12227494335817472,0.7838754029694299,0.10174718436779208,0.8475657519516533,0.6822569002289898,1.0523669998989609
147,0.37750104147058594,0.6344418957854909,0.38774605466803014,1.0441777840322115,0.19345243906504275,0.09506147483241403
148,0.20715574307432746,0.05986105797106113,0.6215185214935829,0.5375249341583271,-0.08775133328747471,0.6243272136025835
149,0.4321634133391551,0.7140094445861507,0.6068037603054383,0.1093665586191644,0.4846229493625934,0.9037249003212763
150,0.916218916889382,0.710551117431903,0.6324452083646888,0.019631489278468153,0.6982614537617623,0.7862216938197886
151,0.6947106769409752,0.030464797294960586,0.5833041265321617,0.06787371535778657,0.8237300860315031,0.8061521140455405
152,0.09851264690750694,0.37218004045562963,0.47962188215731827,0.2713172249415062,0.43388926717368015,0.7280653758471751
153,0.276907890190955,1.0057978610967637,0.7274963894866515,0.37483185090879245,0.28905867297279075,0.6126552507132137
154,0.15034414890606893,0.801505984799605,0.07247156691244508,0.5393211435415861,0.15206087331931725,0.2758133695391366
155,0.3377404033241336,0.37779406259995035,0.8837324074159475,0.5589745146525498,0.24904970013431768,0.43205187698169656
156,0.8475851033642818,0.35206730096820155,0.8371888479687196,-0.011093288615200647,0.7299409332411481,0.40900850368290886
157,0.2931908520354017,0.004374078923875119,0.9176705267404696,0.4912442493631638,0.41230530924448483,0.8137814097269213
158,0.6848436666932827,0.6160245322947,0.09013928975012724,0.714353556351313,-0.00974468957924357,0.8550571559805088
159,0.8704356922132578,0.5751654911872446,0.886335989088585,0.040739146284167055,0.15285592605425605,0.6181284190432875
160,1.009430652736857,0.22708859421585986,0.4172153894502944,0.6249880201158486,0.26997057417892656,0.4950165591261012
161,-0.012768487659530918,0.9729510037503445,0.36234440451781585,0.5111776538617734,0.8075204990280603,0.3460807747527625
162,0.22899760184849882,0.14032259250998275,0.5878083704481568,-0.03860883526976331,0.8956620915994687,0.05429296164612818
163,0.2709954253007787,0.6626152295043153,-0.04994971847924819,0.8139021904967683,-0.007807157961172664,0.9166760481476632
164,0.101176367205672,-0.07693408140498029,0.6199345005506591,0.05662671627182489,0.3279001168989819,-0.0666640702673198
165,0.5233360380859933,0.5986335878242292,0.7886966800154327,0.9607961137259822,0.2663796862665875,0.17991656197559605
166,0.05932902285778763,0.7867569985847774,0.39353309130597613,0.7837370967651877,0.18528756698001347,0.4780596428581699
167,0.3761288541855442,0.40163109310463996,0.1504029943708451,0.18140402163408237,0.519693162385891,0.22461356090833098
168,0.613250428076492,0.39216489405853433,0.776695493614515,0.9543578025960479,0.45654734956946735,0.8728211609332277
169,0.570237559588667,0.38342955798587064,0.5591291895523178,0.6212732836444778,0.07551581006509914,0.09729834590361144
170,-0.009285954553820065,0.7524821140046482,0.8499759486473832,0.8176473783068018,0.6301066590225741,0.041668153655902956
171,0.6155081986619921,0.8433184073902323,1.0023926662763996,0.49930589278855075,0.10193406549575124,0.5954355333908867
172,0.5628989199600727,0.3634366923603827,0.8942027492144401,0.9059526774452867,0.24942966194031796,0.6792527895443973
173,0.22908102325228993,0.5227565008908662,0.9634599954286904,0.16938123963458618,0.7659473792609857,0.779538096404707
174,0.5149259710160139,0.8572044545586033,0.6042029565180166,0.5870556744760043,0.7066813030567423,0.6808549920484858
175,0.43571301507677185,0.7647200238262919,0.39761037152520284,0.15212850029600172,0.8504880821416011,0.33524271774258135
176,0.8450234166911619,0.23667416974743474,0.8206435021676184,0.5029606167762986,0.4735451586891142,0.6753628868031141
177,0.5584854153968278,0.6885329173886718,0.591468442564396,0.7490008685894103,0.12767980940087437,0.11146509303356349
178,0.48587056545432694,1.0762087603688668,0.4574003754664503,0.12546239605467857,0.15520432232588055,0.09021485099520896
179,0.8011897069725591,0.6372070506364993,0.9542057762522479,0.6721113193204391,0.3919751125747796,0.8429251653234497
180,0.1575104780463809,0.915195896467029,0.525292600643417,0.36050046106403016,-0.04124820048300884,0.9057800361243735
181,0.4068207678100021,0.15832163474326494,0.33250541471592465,0.6903449638920859,0.07720407325013912,0.6246702585532617
182,0.1722671104841967,0.5031144179152685,0.5547626349396622,0.04413851715046807,0.21013145914853115,0.3947538307456913
183,0.19004837704719924,0.6318993877583093,0.23100321559417256,0.41459294448255357,0.272649837747875,0.20320627106472097
184,0.5273434158455286,0.725839658074345,0.45197174539445795,0.6772504065427927,0.8101692485759215,1.0317141262281766
185,0.3483120671064497,0.7566878176015628,0.18151758223963507,0.6953891449094242,0.7671001305960324,0.9037002050362654
186,0.8755897390597291,0.5319138458385327,0.2978534458444993,0.6882862095610418,0.4211202956527391,0.5820082284000462
187,0.27233905034462835,0.768085116178613,0.41457278108548307,0.6344279185934955,0.737149610440496,0.9101801540918645
188,0.48110674691179234,0.4199553838091774,0.9004227719156678,0.5861668819235462,0.31222433916682035,0.5939725034102793
189,0.20119444795498131,0.95936525678837,0.12471073729754512,0.42507574258715985,0.6557937449167481,0.6467759234396536
190,0.6091463594456918,0.21496616607359753,-0.02082598374016096,0.29923963819808086,0.5603006275862832,0.05710258694194441
191,-0.045590316562764494,0.936766189198392,0.07578612956592884,0.35808382640423964,0.3839695455971779,0.2968659955623755
192,0.7343488232622739,0.43977970345991735,0.8600352165301659,0.6963124409063278,0.639394731946266,0.7888631651635741
193,0.08394541565123967,0.3797218518987565,0.20199071877475944,0.15513344969320994,0.731462601532192,0.7896044580931638
194,0.5183765644224586,0.2725214099532796,0.496376232725221,0.6508413227512021,0.6651510042423024,0.7336731986616528
195,0.8131422858065787,0.09194383046091811,0.5947580776290797,1.0100289827391042,0.2464647675398497,0.699790258486695
196,0.8187747559574262,0.7839175523858652,0.994220017825014,0.49819832849195766,0.4174326338038868,0.6123629814395073
197,0.7362074521160324,0.08966147764318386,0.9909956604389025,0.23426714437258256,0.6139032669898605,0.5048905364905456
198,0.6253722419875777,0.1615898552369853,0.5739571914398427,0.8428455865313265,0.27854484321803163,0.6370043486075962
199,0.6686176185092318,0.941291525160782,0.7402354288051549,0.8839102034472756,0.25313110156522,0.21647795244034765
200,0.16911765966639375,1.009774961202017,0.4605700509480927,0.09400451082433606,0.6125560010151251,0.7924127003497607
201,0.23498279830750163,0.6249661552223844,0.7363219472291335,0.9256916250638669,0.32362706968124577,0.7791381889008975
202,0.1599682666589281,0.6774123737087424,0.3161077277127746,0.8491772704727367,0.6637824521291127,0.4683772273346219
203,0.19581951953640278,0.9020443010066826,0.4581649455098912,0.4570293385776373,0.6374352876692859,0.3232212153561635
204,0.6033371643705931,-0.07634068740101,0.8374914628788707,0.21057989365395616,0.4175540911939034,0.7550042571739781
205,0.6735705734691136,0.8575526341151908,0.8082526973775648,0.8335380663482628,0.8881235712961774,0.8104384812462232
206,0.2347557261093306,1.0589912269510267,0.15869948130492648,0.7199458633958288,0.976945838513202,0.2792149536904451
207,0.4922305782371055,0.7352878106909084,0.09208158709121017,0.11433809916620438,0.4975691920312427,0.2749000502384966
208,0.8733333262143416,0.49447929835182614,0.12168427204260353,0.605379274272807,0.06972814123307225,0.5604074973225399
209,0.9467565997416237,0.14992094950950702,0.39489994444207793,0.9109986404574041,0.5353849365682853,0.30133401293425965
210,0.36108172039337316,0.2964230358088213,0.1577516412174918,0.8389687334971964,0.29673581784925784,0.674328603465609
211,0.4523156187408614,0.7432942694659534,0.9734975308668591,0.5303030188792153,0.8915197450227182,0.7433297228684482
212,0.8154491433751464,0.23951217977153746,0.10221466443859355,0.07441358043094473,0.4886417217471154,0.6433953196989883
213,0.7461239662667387,0.125494855841601,0.9590363615994271,0.3645942007022539,1.0465569464633067,0.13886022347703408
214,0.531803803455623,0.6230681237990121,0.8328113404882937,-0.004954757521869899,0.8817913555960741,0.3856298591914947
215,0.9747598596183706,0.09870213211443388,0.7630009472267825,0.5701885904933854,0.9704301497893387,0.39172253551402897
216,0.6298072898550723,0.5448300951208973,0.4597185116022416,0.6371438515582013,0.1633551047824297,0.8436158217359316
217,0.3292079344195646,0.7854632699024129,0.3097494312208508,0.2213026153535476,0.9268934131986922,0.19465384729970575
218,0.3980379697166134,0.8111581248336688,0.8929917840102595,0.11233969624853019,0.8172422559460176,0.6401601420647345
219,0.7266003041696999,0.42520308828419057,0.18532857658303323,0.6983865067306096,1.0217089158508015,0.4028419288042146
220,0.9084683129767683,0.4659412241797223,0.43923733528954106,0.24759179960853886,0.10369360240303205,0.718882119990349
221,0.5502647165866543,0.08286030686755566,0.4420335760631735,0.6893845588656515,0.38236983677187375,-0.04267878523890625
222,0.5577113211840613,0.27161165756730554,0.7907670329804611,0.6023082901402385,0.9053994450035476,0.9777778472048381
223,0.19718223073545066,0.8069436164733886,0.5749166192397279,0.8703024271786096,0.35241696880310835,0.7934379953282931
224,-0.008013627684148192,-0.07458480187924921,0.8164545652650392,0.7263121824385468,0.4471317981120278,0.34910133085886913
225,0.7663502227783087,0.1086679005258688,0.4420515939824665,0.729493224688665,0.1399211950060431,0.37015351999473717
226,0.3345351681343405,0.9910708378778302,0.580539851881712,0.7224346229027483,0.6045788114448815,1.0229417393607734
227,0.45380590935420345,0.9084663366341343,0.8851966888622218,0.0624529786570924,0.5252407639270389,0.5968911418799016
228,0.9660975458173148,0.8493025303805902,0.7780475184446416,0.02430154813102052,0.5998307752042868,0.8861918035067256
229,0.27053242015532236,-0.006915615222598856,0.8370704948200932,0.8145963107885513,0.8332352243685142,0.42633540780551393
230,0.2527217829418225,0.5802194493414943,0.38142437445743643,0.6631836443790838,0.5689609736532677,0.5094261260582114
231,0.11810660180157834,0.43333184610336195,0.18974652731673008,0.6672056600914008,-0.06498558804497101,0.6036193732796914
232,-0.060548622733122115,0.5328017484559955,0.3050783273995135,0.6561413859746683,0.6794930498447227,0.06548356305212616
233,0.13217521947434374,0.05737187968609819,0.8965275095789276,0.43838308428099504,0.8950912734146974,0.7359182586330015
234,0.5381659968891066,0.06331539941619335,0.08401509478091522,0.38206033112493093,0.8173584139755575,0.25639498500412633
235,1.0300952496754419,0.09157692990626172,0.6451401653012027,0.8843583698406072,0.16616238510920264,0.28742664655738254
236,0.6115902126674846,0.03000829256048236,0.44984879486979723,1.0678454644815107,0.05569477683322255,0.3260298335284
237,0.04619015542757107,0.9081971407788143,0.47006810220180906,0.9512421314422419,0.6438036363278739,0.310425663531019
238,0.11661202156414163,0.08905645796136437,0.6993447402960266,0.44055596322638074,0.4334196300115811,0.11647670675938476
239,0.49723163599971815,0.6040933795684369,0.8101842442821956,0.3625142282056911,0.8510905823871235,0.8069770254621764
240,0.9712642722261752,0.47680000519533805,0.9597208480225797,0.2053734073979837,0.8583261916052811,0.9647400703781436
241,0.44026542275256,0.6054925493426577,0.07464866795960842,0.3202881536174199,-0.024713354242839672,0.9390985543485162
242,0.2080767079679343,0.10700569579698829,0.9168305035128679,0.36499958281543143,0.45438292192777097,0.947671651011261
243,0.2451544247493806,0.45960253955557895,0.2173437374656379,0.7803006021922313,0.8373758588774091,0.2833504422725138
244,0.927445314230364,0.5352210631166764,0.9914806984600006,0.4645717261940757,0.4524224308160666,0.89084153730654
245,0.14025938388738782,0.576156225436507,0.21732417053104072,0.24014221072546246,0.3555749291569287,0.6182391228225335
246,0.2726665687549323,0.5161960570937641,0.9102937117320349,0.468806200062729,0.6308033379361991,0.713642499085215
247,0.4310936888362931,0.6254803583181959,0.5763241127328754,0.6499825453302754,0.7246249320197414,0.6230861020505922
248,0.5308888165615603,0.47220951934026867,0.1257463694458968,0.9287347234179297,0.7873927127100663,0.5307645576278691
